run_id,episode_id,reward
00000001,200,-0.3554943047421827
00000001,201,-0.35561295502579593
00000001,202,-0.35564920907315545
00000001,203,-0.3556358733665502
00000001,204,-0.3556256361966499
00000001,205,-0.3559068727632624
00000001,206,-0.3555320804921315
00000001,207,-0.3559567897579775
00000001,208,-0.3559937086795913
00000001,209,-0.35567335214793766
00000001,210,-0.3559494430364393
00000001,211,-0.3551230998242546
00000001,212,-0.35491082863129014
00000001,213,-0.35462751010457405
00000001,214,-0.354388153518932
00000001,215,-0.3545792217564986
00000001,216,-0.3550078843638793
00000001,217,-0.35500346589059834
00000001,218,-0.3552045243692585
00000001,219,-0.35480242774943915
00000001,220,-0.3545382300540245
00000001,221,-0.35491749132940775
00000001,222,-0.3545086650335166
00000001,223,-0.3542852079480196
00000001,224,-0.3539311743161404
00000001,225,-0.3542494329929774
00000001,226,-0.35451792174852836
00000001,227,-0.35446146563434144
00000001,228,-0.3539436387374991
00000001,229,-0.3541109812775757
00000001,230,-0.3539254800445736
00000001,231,-0.3541810706206458
00000001,232,-0.3536541090950863
00000001,233,-0.3536721313285086
00000001,234,-0.3546497133724886
00000001,235,-0.3543033402924018
00000001,236,-0.3546505258920388
00000001,237,-0.35498348061629625
00000001,238,-0.3554920243766831
00000001,239,-0.3561884556471632
00000001,240,-0.35635985377362484
00000001,241,-0.3570411178233329
00000001,242,-0.357809711756433
00000001,243,-0.35769269087046207
00000001,244,-0.35738013002098307
00000001,245,-0.35773173293388866
00000001,246,-0.3582294197693558
00000001,247,-0.3576618688461328
00000001,248,-0.3577924375214857
00000001,249,-0.3576017635898573
00000001,250,-0.3585002369974043
00000001,251,-0.35814191194586376
00000001,252,-0.359188478671414
00000001,253,-0.35838634440114675
00000001,254,-0.3585368391975686
00000001,255,-0.3585639322375796
00000001,256,-0.35862408072059415
00000001,257,-0.35925488468838196
00000001,258,-0.3587137322106841
00000001,259,-0.35944699531041124
00000001,260,-0.35903538203944046
00000001,261,-0.35866973522717427
00000001,262,-0.3596933542215276
00000001,263,-0.35839331619815334
00000001,264,-0.35794953588139833
00000001,265,-0.35754155303797214
00000001,266,-0.3582245716325275
00000001,267,-0.35677464031695144
00000001,268,-0.35694869171592536
00000001,269,-0.3558351132408662
00000001,270,-0.35520701207142225
00000001,271,-0.3547439677568158
00000001,272,-0.3545404210891318
00000001,273,-0.3534099013986484
00000001,274,-0.35327997010103307
00000001,275,-0.35337101544805444
00000001,276,-0.3516712113799645
00000001,277,-0.3514659221062758
00000001,278,-0.3509797440598807
00000001,279,-0.3506805978044084
00000001,280,-0.3500903104184664
00000001,281,-0.3508363161439385
00000001,282,-0.3499880596504958
00000001,283,-0.35017070881195406
00000001,284,-0.3498107244996482
00000001,285,-0.34962059853111427
00000001,286,-0.3500800951476498
00000001,287,-0.35006376984097093
00000001,288,-0.3492048032073185
00000001,289,-0.3493105194171534
00000001,290,-0.3493389692391296
00000001,291,-0.3498489813108515
00000001,292,-0.3504796059774441
00000001,293,-0.34995374177836774
00000001,294,-0.35124662343833724
00000001,295,-0.35042472308469075
00000001,296,-0.3516020172475448
00000001,297,-0.3506243499161005
00000001,298,-0.35067600014154277
00000001,299,-0.3507808026529024
00000001,300,-0.3504869929898292
00000001,301,-0.3507677762037008
00000001,302,-0.3511099694278663
00000001,303,-0.350546240711666
00000001,304,-0.35119832690766295
00000001,305,-0.3508790483433432
00000001,306,-0.35057051814928103
00000001,307,-0.3505962140079465
00000001,308,-0.35161413632802835
00000001,309,-0.35104269698828455
00000001,310,-0.3511891824051456
00000001,311,-0.3512705019617668
00000001,312,-0.3525312931904727
00000001,313,-0.3515456753290893
00000001,314,-0.351409569714854
00000001,315,-0.3514351105511432
00000001,316,-0.3518125066632042
00000001,317,-0.35109226446555686
00000001,318,-0.3511122583669636
00000001,319,-0.35042766164868777
00000001,320,-0.35031136785245537
00000001,321,-0.35066083761270195
00000001,322,-0.34921633709521266
00000001,323,-0.34915076436183684
00000001,324,-0.34860962503973336
00000001,325,-0.3483607305393539
00000001,326,-0.34821464211179676
00000001,327,-0.3479956161522285
00000001,328,-0.34763252117343535
00000001,329,-0.34751401411270655
00000001,330,-0.347133289122399
00000001,331,-0.34717339170669603
00000001,332,-0.34670081449089907
00000001,333,-0.3471271513725024
00000001,334,-0.3464587496496784
00000001,335,-0.34649966898845636
00000001,336,-0.34691591963934576
00000001,337,-0.34666683786583785
00000001,338,-0.3472036791959949
00000001,339,-0.3476982021369633
00000001,340,-0.34691943139922
00000001,341,-0.3471360543424125
00000001,342,-0.3471355720674699
00000001,343,-0.347241037345469
00000001,344,-0.34689332121886773
00000001,345,-0.34753868878439387
00000001,346,-0.347584290397042
00000001,347,-0.3475025890848995
00000001,348,-0.34805274520915475
00000001,349,-0.3475419878728371
00000001,350,-0.34824796634766886
00000001,351,-0.34763214551073757
00000001,352,-0.34661320283112806
00000001,353,-0.34639572363793314
00000001,354,-0.34539270372706965
00000001,355,-0.34474247259530066
00000001,356,-0.34367115926510844
00000001,357,-0.3435666476331508
00000001,358,-0.34347849739380026
00000001,359,-0.34307295496999296
00000001,360,-0.3432327460296357
00000001,361,-0.3427893387236194
00000001,362,-0.3430687932287716
00000001,363,-0.3431745309979854
00000001,364,-0.34337560333136363
00000001,365,-0.34327615234877407
00000001,366,-0.34332911113836667
00000001,367,-0.34437641589994217
00000001,368,-0.3439015861409887
00000001,369,-0.34357136550910256
00000001,370,-0.3447423016516875
00000001,371,-0.3440000498915587
00000001,372,-0.34392803984714404
00000001,373,-0.34361964612029305
00000001,374,-0.3442771098777875
00000001,375,-0.3432089409663597
00000001,376,-0.34308638605436026
00000001,377,-0.3426965726736714
00000001,378,-0.3415932258672273
00000001,379,-0.34138503277924426
00000001,380,-0.34002458723717405
00000001,381,-0.33960109990826626
00000001,382,-0.3383035811744898
00000001,383,-0.3371299699578597
00000001,384,-0.3357263672289567
00000001,385,-0.33501292457652204
00000001,386,-0.33416860488795963
00000001,387,-0.3325923343944554
00000001,388,-0.3312562512574149
00000001,389,-0.33070783595717385
00000001,390,-0.3295389186361749
00000001,391,-0.32897592649819146
00000001,392,-0.3280536414509665
00000001,393,-0.327416179066475
00000001,394,-0.32680749469996395
00000001,395,-0.3265543893828833
00000001,396,-0.324862405736455
00000001,397,-0.3242135183053583
00000001,398,-0.323446872974513
00000001,399,-0.32223486378787586
00000001,400,-0.3220019683598848
00000001,401,-0.3205819185715514
00000001,402,-0.3196080321090694
00000001,403,-0.31934993631963926
00000001,404,-0.3176433496088114
00000001,405,-0.3169816389213692
00000001,406,-0.3161144863627845
00000001,407,-0.31569581846830874
00000001,408,-0.313876392650025
00000001,409,-0.3128402338577988
00000001,410,-0.31272239781473565
00000001,411,-0.3113071466964693
00000001,412,-0.311050962554739
00000001,413,-0.3105023845252708
00000001,414,-0.30921605419718673
00000001,415,-0.30913663087232307
00000001,416,-0.3091892252478514
00000001,417,-0.3081710994890432
00000001,418,-0.3065588103951741
00000001,419,-0.30620999532853493
00000001,420,-0.30578545395895307
00000001,421,-0.3045006501401032
00000001,422,-0.30379113154854126
00000001,423,-0.3030042693740251
00000001,424,-0.30097429554678523
00000001,425,-0.2998188048465345
00000001,426,-0.2988600937274584
00000001,427,-0.29737910946340274
00000001,428,-0.2963644538745116
00000001,429,-0.2951038689098651
00000001,430,-0.293843534197113
00000001,431,-0.29309993383034316
00000001,432,-0.29246283612017876
00000001,433,-0.2908619791027697
00000001,434,-0.2904573793598587
00000001,435,-0.28894631831234124
00000001,436,-0.2879868700947953
00000001,437,-0.28739477626904963
00000001,438,-0.28705566267932464
00000001,439,-0.285979043585092
00000001,440,-0.2850945551149963
00000001,441,-0.2845064469096832
00000001,442,-0.28362794420554377
00000001,443,-0.2833765148280591
00000001,444,-0.28208621110929305
00000001,445,-0.28180546616068874
00000001,446,-0.2798761270683411
00000001,447,-0.2787903396714458
00000001,448,-0.2772500053305923
00000001,449,-0.27756921729281625
00000001,450,-0.27601972514297324
00000001,451,-0.2747683082053903
00000001,452,-0.27348674093126396
00000001,453,-0.2715306592913001
00000001,454,-0.2713097447352137
00000001,455,-0.269927692179768
00000001,456,-0.2696119435318963
00000001,457,-0.26766234962239926
00000001,458,-0.26681007589291095
00000001,459,-0.26579961085652454
00000001,460,-0.2644416548675391
00000001,461,-0.26412985587682336
00000001,462,-0.26275181347624976
00000001,463,-0.26137750415298383
00000001,464,-0.2599570215767756
00000001,465,-0.2587058980685193
00000001,466,-0.25704405433588634
00000001,467,-0.2553093061383675
00000001,468,-0.2543843899054743
00000001,469,-0.25311311615473214
00000001,470,-0.25093655536646586
00000001,471,-0.24950572757666456
00000001,472,-0.24851069875803686
00000001,473,-0.2473111282051971
00000001,474,-0.24612001811013345
00000001,475,-0.24477195461980544
00000001,476,-0.24335412328157266
00000001,477,-0.2419247681497644
00000001,478,-0.24127147125482673
00000001,479,-0.2404802798683761
00000001,480,-0.24000961068847118
00000001,481,-0.2382703862141185
00000001,482,-0.2374317004292993
00000001,483,-0.23644226803658247
00000001,484,-0.23584913331943264
00000001,485,-0.2354064684681551
00000001,486,-0.2347912644406076
00000001,487,-0.23410684068134105
00000001,488,-0.23321329771149296
00000001,489,-0.23290297305037808
00000001,490,-0.23181555338050472
00000001,491,-0.23080925951531758
00000001,492,-0.22922468671778612
00000001,493,-0.22809719182557134
00000001,494,-0.22725909889680032
00000001,495,-0.22565869689396814
00000001,496,-0.22460546183305294
00000001,497,-0.2233008040220322
00000001,498,-0.2222891895131533
00000001,499,-0.22139379891723734
00000001,500,-0.21984869767246526
00000001,501,-0.21902206734634372
00000001,502,-0.21716121928906493
00000001,503,-0.21614519482529376
00000001,504,-0.21487368365219858
00000001,505,-0.2136180652424152
00000001,506,-0.21223390239258091
00000001,507,-0.21121606452312475
00000001,508,-0.20997437775864855
00000001,509,-0.208332675620996
00000001,510,-0.20739293084339958
00000001,511,-0.20631022108306835
00000001,512,-0.20501415796942327
00000001,513,-0.20308499036067365
00000001,514,-0.20140255848143881
00000001,515,-0.20067712213064728
00000001,516,-0.19876805290756377
00000001,517,-0.19701451383872132
00000001,518,-0.19520779285837606
00000001,519,-0.19380176726724274
00000001,520,-0.1918177988271254
00000001,521,-0.19073280009988391
00000001,522,-0.18883316404395853
00000001,523,-0.1879555086674744
00000001,524,-0.18619572984399374
00000001,525,-0.18475778726762423
00000001,526,-0.18342801110633433
00000001,527,-0.18173100596463007
00000001,528,-0.1807000227231722
00000001,529,-0.17882014336237795
00000001,530,-0.17737856085100961
00000001,531,-0.17559608497387108
00000001,532,-0.17401466105701952
00000001,533,-0.17259620899590014
00000001,534,-0.17150324185293148
00000001,535,-0.17027142082564076
00000001,536,-0.1687712533728026
00000001,537,-0.16717051845837655
00000001,538,-0.16602290872275352
00000001,539,-0.16427878253706044
00000001,540,-0.16294428987073334
00000001,541,-0.1618776416571896
00000001,542,-0.16107293805268177
00000001,543,-0.15979032758139772
00000001,544,-0.15883598163238483
00000001,545,-0.15795222319775976
00000001,546,-0.1562083806339941
00000001,547,-0.15541276566038484
00000001,548,-0.1548903019524513
00000001,549,-0.15373735045830245
00000001,550,-0.15247615000903295
00000001,551,-0.1511768287047666
00000001,552,-0.14980539504533621
00000001,553,-0.14914730132587553
00000001,554,-0.1476057362046605
00000001,555,-0.14618367430392804
00000001,556,-0.1450175273668018
00000001,557,-0.14401442940515496
00000001,558,-0.1430182460151132
00000001,559,-0.14147703524045363
00000001,560,-0.1401355153628832
00000001,561,-0.13826700051698276
00000001,562,-0.1377446411344231
00000001,563,-0.13618011676167313
00000001,564,-0.1358984693375414
00000001,565,-0.13495846128838776
00000001,566,-0.13420449659042327
00000001,567,-0.1334542536157494
00000001,568,-0.13256252835247068
00000001,569,-0.13219243130292538
00000001,570,-0.1318224878707511
00000001,571,-0.13132061506076673
00000001,572,-0.13045348520839545
00000001,573,-0.12970965553012476
00000001,574,-0.12907732161264054
00000001,575,-0.1285813151119814
00000001,576,-0.12840580534988272
00000001,577,-0.12750594148898917
00000001,578,-0.12728117526779176
00000001,579,-0.1264316223098416
00000001,580,-0.12603903190945467
00000001,581,-0.1257047077564118
00000001,582,-0.12512243105238732
00000001,583,-0.12502924545868604
00000001,584,-0.1246691647916437
00000001,585,-0.12448654040582867
00000001,586,-0.12419643990598354
00000001,587,-0.12364123121498065
00000001,588,-0.12270040521221282
00000001,589,-0.1230475599495086
00000001,590,-0.12221337653657208
00000001,591,-0.12234308919227296
00000001,592,-0.12221070231476586
00000001,593,-0.1221006043543081
00000001,594,-0.12190388041085023
00000001,595,-0.1219596410114695
00000001,596,-0.12223415242529836
00000001,597,-0.12244540416223841
00000001,598,-0.12229145474355199
00000001,599,-0.12251617052917896
00000001,600,-0.1227524945654039
00000001,601,-0.12317219442531699
00000001,602,-0.12269749385822049
00000001,603,-0.1230524064502149
00000001,604,-0.12291889199188326
00000001,605,-0.12276706571668945
00000001,606,-0.1227895124451132
00000001,607,-0.12311492865760912
00000001,608,-0.12296828482005724
00000001,609,-0.12260838738906754
00000001,610,-0.12237710047106354
00000001,611,-0.12199227548431461
00000001,612,-0.12183588539516159
00000001,613,-0.12156798221025433
00000001,614,-0.12071166845417014
00000001,615,-0.120484282987388
00000001,616,-0.12004852964478693
00000001,617,-0.12006615458807066
00000001,618,-0.12001481339915913
00000001,619,-0.1200514119837002
00000001,620,-0.11919323390625089
00000001,621,-0.1195098964041573
00000001,622,-0.11921513344300146
00000001,623,-0.11876781431513146
00000001,624,-0.11842172605496941
00000001,625,-0.11735817582054502
00000001,626,-0.1173138057985496
00000001,627,-0.11703787632487388
00000001,628,-0.1168244676587566
00000001,629,-0.11612082265312647
00000001,630,-0.11546915714311679
00000001,631,-0.11509982360078426
00000001,632,-0.11406200165543232
00000001,633,-0.11328393195080293
00000001,634,-0.11261945114707454
00000001,635,-0.11187947053706963
00000001,636,-0.11144159093272739
00000001,637,-0.11048361705082141
00000001,638,-0.11030529056765839
00000001,639,-0.10986678825724547
00000001,640,-0.1092438413948629
00000001,641,-0.10900007167211798
00000001,642,-0.10820420681517526
00000001,643,-0.10804440780259357
00000001,644,-0.10745276249810291
00000001,645,-0.1068757676091578
00000001,646,-0.1061683547010053
00000001,647,-0.10594137833006914
00000001,648,-0.10529622466285235
00000001,649,-0.10455756588768687
00000001,650,-0.10388485315070654
00000001,651,-0.10311232970776867
00000001,652,-0.10267867930256817
00000001,653,-0.10168762806142669
00000001,654,-0.10137436928415786
00000001,655,-0.1009633585074923
00000001,656,-0.10090391362064058
00000001,657,-0.1000216026028821
00000001,658,-0.09978570728658107
00000001,659,-0.09920109702262228
00000001,660,-0.09962715224286674
00000001,661,-0.09860207622047983
00000001,662,-0.09891016360020478
00000001,663,-0.0983699412800963
00000001,664,-0.09800702635815096
00000001,665,-0.09767137595528338
00000001,666,-0.09675270692448543
00000001,667,-0.09645322777808334
00000001,668,-0.09586505995467556
00000001,669,-0.09543923716565753
00000001,670,-0.0951467352169399
00000001,671,-0.09461635746705073
00000001,672,-0.09451860252836264
00000001,673,-0.09430903713597963
00000001,674,-0.09433532795248684
00000001,675,-0.09470582426778557
00000001,676,-0.09478484605563879
00000001,677,-0.09559320252337151
00000001,678,-0.09630705570999396
00000001,679,-0.09668166727407403
00000001,680,-0.09767822686845944
00000001,681,-0.09761599216297333
00000001,682,-0.09838234430113299
00000001,683,-0.09850902533017929
00000001,684,-0.09936416499172226
00000001,685,-0.10026870256372963
00000001,686,-0.10089231876874996
00000001,687,-0.10121383793401013
00000001,688,-0.10132758975205917
00000001,689,-0.10171606154894756
00000001,690,-0.10196720215801673
00000001,691,-0.10262405275906941
00000001,692,-0.10287837067125774
00000001,693,-0.10385194844606156
00000001,694,-0.10420287281576941
00000001,695,-0.10488613749658734
00000001,696,-0.10572544443304795
00000001,697,-0.10568866615689396
00000001,698,-0.10565333190983069
00000001,699,-0.10606754149875022
00000001,700,-0.10620032782497975
00000001,701,-0.10682121786093535
00000001,702,-0.10728454132797452
00000001,703,-0.10780434603193041
00000001,704,-0.10780767805779061
00000001,705,-0.1085549182693835
00000001,706,-0.10861677663814584
00000001,707,-0.1087994300707155
00000001,708,-0.10932859066673936
00000001,709,-0.10978762031046078
00000001,710,-0.10992187591807882
00000001,711,-0.1105287159739237
00000001,712,-0.11058650096870706
00000001,713,-0.11090273354829709
00000001,714,-0.11130592214443882
00000001,715,-0.11143566480792315
00000001,716,-0.11264314753059171
00000001,717,-0.11312723241682039
00000001,718,-0.11306424732165961
00000001,719,-0.1132987319727059
00000001,720,-0.11359792753285683
00000001,721,-0.11385347824646712
00000001,722,-0.11418543480663834
00000001,723,-0.11474361845270356
00000001,724,-0.11477792322736506
00000001,725,-0.11565924220514448
00000001,726,-0.11620981027728697
00000001,727,-0.11681099485419791
00000001,728,-0.11700547229469722
00000001,729,-0.11816262980621739
00000001,730,-0.11817614891761974
00000001,731,-0.11873661367877009
00000001,732,-0.11943247192889887
00000001,733,-0.11964279468004431
00000001,734,-0.12013076694043509
00000001,735,-0.12069120089222216
00000001,736,-0.12099361577640029
00000001,737,-0.1216705964063504
00000001,738,-0.12221175338582624
00000001,739,-0.12252252766257403
00000001,740,-0.12326570281700663
00000001,741,-0.12329396902140446
00000001,742,-0.12424349326275681
00000001,743,-0.12492196051421087
00000001,744,-0.12488655631346188
00000001,745,-0.12592599401172644
00000001,746,-0.12627838434498956
00000001,747,-0.12669310408091944
00000001,748,-0.12707593390687671
00000001,749,-0.1278133841124463
00000001,750,-0.12852632151464904
00000001,751,-0.1289530042427346
00000001,752,-0.1298299273152647
00000001,753,-0.13087212720164879
00000001,754,-0.13128516196641887
00000001,755,-0.13199141193282038
00000001,756,-0.13287314194702185
00000001,757,-0.13381621798169127
00000001,758,-0.13439086403876419
00000001,759,-0.13536400034590257
00000001,760,-0.1361007295280499
00000001,761,-0.13705017633144362
00000001,762,-0.13804160344574318
00000001,763,-0.1393473678318067
00000001,764,-0.14039979524337817
00000001,765,-0.14135812063359499
00000001,766,-0.14260826399783647
00000001,767,-0.1431659738684717
00000001,768,-0.1443619857052791
00000001,769,-0.1453208835563767
00000001,770,-0.1461311741345876
00000001,771,-0.1477585180468212
00000001,772,-0.1483004177714006
00000001,773,-0.14888611829326898
00000001,774,-0.15003182372404525
00000001,775,-0.15048467517002964
00000001,776,-0.15113396861560663
00000001,777,-0.1521946154694734
00000001,778,-0.15291021337530442
00000001,779,-0.15341344043854316
00000001,780,-0.15415174903605716
00000001,781,-0.1550563788740503
00000001,782,-0.15547328943113664
00000001,783,-0.15646160535387288
00000001,784,-0.15675773469320953
00000001,785,-0.15704429970975933
00000001,786,-0.1574388085443864
00000001,787,-0.15800205547919569
00000001,788,-0.15855798256270906
00000001,789,-0.15909603821995794
00000001,790,-0.159847356504015
00000001,791,-0.16098396198666193
00000001,792,-0.16188958478386115
00000001,793,-0.1625471694025822
00000001,794,-0.16322400562635644
00000001,795,-0.16419668089759532
00000001,796,-0.16552401989444168
00000001,797,-0.16659006979242283
00000001,798,-0.16780762566336196
00000001,799,-0.1690336139360789
00000001,800,-0.17089103691783042
00000001,801,-0.17235559371812942
00000001,802,-0.17393837359164394
00000001,803,-0.17547691313718866
00000001,804,-0.17705494097687322
00000001,805,-0.17842456449617655
00000001,806,-0.18021761530982908
00000001,807,-0.18162756100443128
00000001,808,-0.18299703720943683
00000001,809,-0.1843026601854721
00000001,810,-0.18552284608500774
00000001,811,-0.18657918690673136
00000001,812,-0.18786762695101006
00000001,813,-0.18926540752476945
00000001,814,-0.18997162551757726
00000001,815,-0.19098948272445704
00000001,816,-0.19173033889356533
00000001,817,-0.1922561913361001
00000001,818,-0.19299594213077192
00000001,819,-0.19395627372548552
00000001,820,-0.19517713745401094
00000001,821,-0.19601146957355509
00000001,822,-0.19757317423662007
00000001,823,-0.19872762647336734
00000001,824,-0.2002512199775878
00000001,825,-0.20129929027562818
00000001,826,-0.20245514988739194
00000001,827,-0.20374645147528864
00000001,828,-0.20489432634821622
00000001,829,-0.20591709568822275
00000001,830,-0.20717257141253556
00000001,831,-0.208750054726824
00000001,832,-0.2099137429671071
00000001,833,-0.21143216986167124
00000001,834,-0.21285298787962117
00000001,835,-0.21410229455481206
00000001,836,-0.21582782583986507
00000001,837,-0.21709354687280732
00000001,838,-0.2187684657469407
00000001,839,-0.21978028285131193
00000001,840,-0.2207213290685493
00000001,841,-0.2216741506722774
00000001,842,-0.22257041248221127
00000001,843,-0.22305342460627858
00000001,844,-0.22373145920803852
00000001,845,-0.2245581757452459
00000001,846,-0.22521765126432855
00000001,847,-0.22602658354868024
00000001,848,-0.2264333283008268
00000001,849,-0.22717748195056475
00000001,850,-0.22778117135878392
00000001,851,-0.22766350788833484
00000001,852,-0.22821999929923695
00000001,853,-0.22846222708699285
00000001,854,-0.22866399864257766
00000001,855,-0.22937905348129797
00000001,856,-0.23007127698949917
00000001,857,-0.23083617600101455
00000001,858,-0.23175286345561902
00000001,859,-0.23277831866635026
00000001,860,-0.23389078510999126
00000001,861,-0.2353004362156474
00000001,862,-0.23637416989107232
00000001,863,-0.23754093182683214
00000001,864,-0.23891186345828158
00000001,865,-0.2399699604067597
00000001,866,-0.2409393848243963
00000001,867,-0.24194381296901102
00000001,868,-0.24302428501623213
00000001,869,-0.2435649848325243
00000001,870,-0.24420593206232274
00000001,871,-0.24494017229324147
00000001,872,-0.24566459947042216
00000001,873,-0.24626986397292144
00000001,874,-0.24682263639355195
